time,co2,voc
2025-08-19 10:42:23.551,476.86,87.34
2025-08-19 10:42:24.552,476.86,87.34
2025-08-19 10:42:25.552,476.86,87.34
2025-08-19 10:42:26.553,476.86,87.34
2025-08-19 10:42:27.554,476.86,82.97
2025-08-19 10:42:28.555,476.86,82.97
2025-08-19 10:42:29.555,476.86,82.97
2025-08-19 10:42:30.556,476.86,82.97
2025-08-19 10:42:31.557,476.86,82.97
2025-08-19 10:42:32.558,476.86,82.97
2025-08-19 10:42:33.558,476.86,82.97
2025-08-19 10:42:34.559,476.86,82.97
2025-08-19 10:42:35.560,476.86,82.97
2025-08-19 10:42:36.561,476.86,82.97
2025-08-19 10:42:37.562,476.86,82.97
2025-08-19 10:42:38.563,476.86,82.97
2025-08-19 10:42:39.563,469.87,82.97
2025-08-19 10:42:40.564,469.87,82.97
2025-08-19 10:42:41.565,469.87,82.97
2025-08-19 10:42:42.566,469.87,82.97
2025-08-19 10:42:43.567,469.87,82.97
2025-08-19 10:42:44.567,469.87,82.97
2025-08-19 10:42:45.568,469.87,82.97
2025-08-19 10:42:46.569,469.87,82.97
2025-08-19 10:42:47.569,469.87,82.97
2025-08-19 10:42:48.570,469.87,82.97
2025-08-19 10:42:49.570,469.87,87.34
2025-08-19 10:42:50.571,469.87,87.34
2025-08-19 10:42:51.572,469.87,87.34
2025-08-19 10:42:52.573,469.87,82.97
2025-08-19 10:42:53.573,469.87,87.34
2025-08-19 10:42:54.574,469.87,96.07
2025-08-19 10:42:55.575,469.87,96.07
2025-08-19 10:42:56.576,469.87,96.07
2025-08-19 10:42:57.576,469.87,96.07
2025-08-19 10:42:58.577,469.87,96.07
2025-08-19 10:42:59.578,469.87,91.70
2025-08-19 10:43:00.578,469.87,91.70
2025-08-19 10:43:01.579,469.87,91.70
2025-08-19 10:43:02.580,469.87,87.34
2025-08-19 10:43:03.581,469.87,87.34
2025-08-19 10:43:04.581,469.87,87.34
2025-08-19 10:43:05.582,469.87,87.34
2025-08-19 10:43:06.583,469.87,87.34
2025-08-19 10:43:07.584,469.87,91.70
2025-08-19 10:43:08.584,469.87,96.07
2025-08-19 10:43:09.586,469.87,100.44
2025-08-19 10:43:10.586,476.86,96.07
2025-08-19 10:43:11.586,476.86,96.07
2025-08-19 10:43:12.587,476.86,91.70
2025-08-19 10:43:13.587,476.86,91.70
2025-08-19 10:43:14.588,476.86,91.70
2025-08-19 10:43:15.589,476.86,91.70
2025-08-19 10:43:16.590,476.86,91.70
2025-08-19 10:43:17.591,476.86,91.70
2025-08-19 10:43:18.592,476.86,91.70
2025-08-19 10:43:19.593,476.86,91.70
2025-08-19 10:43:20.594,476.86,96.07
2025-08-19 10:43:21.594,476.86,96.07
2025-08-19 10:43:22.595,476.86,96.07
2025-08-19 10:43:23.596,476.86,91.70
2025-08-19 10:43:24.597,476.86,91.70
2025-08-19 10:43:25.598,476.86,91.70
2025-08-19 10:43:26.598,476.86,91.70
2025-08-19 10:43:27.599,476.86,91.70
2025-08-19 10:43:28.600,476.86,91.70
2025-08-19 10:43:29.601,476.86,87.34
2025-08-19 10:43:30.602,476.86,87.34
2025-08-19 10:43:31.603,476.86,87.34
2025-08-19 10:43:32.603,476.86,87.34
2025-08-19 10:43:33.604,476.86,87.34
2025-08-19 10:43:34.605,476.86,87.34
2025-08-19 10:43:35.605,476.86,87.34
2025-08-19 10:43:36.605,476.86,87.34
2025-08-19 10:43:37.606,476.86,91.70
2025-08-19 10:43:38.608,476.86,104.80
2025-08-19 10:43:39.608,476.86,104.80
2025-08-19 10:43:40.609,476.86,104.80
2025-08-19 10:43:41.610,476.86,104.80
2025-08-19 10:43:42.610,476.86,100.44
2025-08-19 10:43:43.610,476.86,96.07
2025-08-19 10:43:44.612,476.86,100.44
2025-08-19 10:43:45.613,476.86,100.44
2025-08-19 10:43:46.613,476.86,113.54
2025-08-19 10:43:47.614,476.86,109.17
2025-08-19 10:43:48.615,476.86,104.80
2025-08-19 10:43:49.616,476.86,100.44
2025-08-19 10:43:50.616,476.86,100.44
2025-08-19 10:43:51.617,476.86,100.44
2025-08-19 10:43:52.618,476.86,100.44
2025-08-19 10:43:53.619,476.86,100.44
2025-08-19 10:43:54.619,476.86,100.44
2025-08-19 10:43:55.620,476.86,100.44
2025-08-19 10:43:56.621,476.86,100.44
2025-08-19 10:43:57.621,476.86,91.70
2025-08-19 10:43:58.621,476.86,87.34
2025-08-19 10:43:59.622,476.86,87.34
2025-08-19 10:44:00.623,476.86,87.34
2025-08-19 10:44:01.624,476.86,87.34
2025-08-19 10:44:02.625,476.86,87.34
2025-08-19 10:44:03.626,476.86,87.34
2025-08-19 10:44:04.627,476.86,87.34
2025-08-19 10:44:05.628,476.86,87.34
2025-08-19 10:44:06.629,476.86,87.34
2025-08-19 10:44:07.630,476.86,91.70
2025-08-19 10:44:08.631,476.86,87.34
2025-08-19 10:44:09.631,476.86,87.34
2025-08-19 10:44:10.632,476.86,87.34
2025-08-19 10:44:11.633,476.86,87.34
2025-08-19 10:44:12.634,476.86,96.07
2025-08-19 10:44:13.634,476.86,96.07
2025-08-19 10:44:14.635,476.86,96.07
2025-08-19 10:44:15.635,476.86,91.70
2025-08-19 10:44:16.636,476.86,91.70
2025-08-19 10:44:17.637,476.86,91.70
2025-08-19 10:44:18.637,476.86,87.34
2025-08-19 10:44:19.638,476.86,87.34
2025-08-19 10:44:20.638,476.86,87.34
2025-08-19 10:44:21.639,476.86,87.34
2025-08-19 10:44:22.640,476.86,82.97
2025-08-19 10:44:23.640,476.86,82.97
2025-08-19 10:44:24.641,476.86,82.97
2025-08-19 10:44:25.641,476.86,82.97
2025-08-19 10:44:26.642,476.86,82.97
2025-08-19 10:44:27.642,476.86,82.97
2025-08-19 10:44:28.642,476.86,82.97
2025-08-19 10:44:29.643,476.86,82.97
2025-08-19 10:44:30.644,476.86,82.97
2025-08-19 10:44:31.645,476.86,82.97
2025-08-19 10:44:32.646,476.86,82.97
2025-08-19 10:44:33.646,476.86,82.97
2025-08-19 10:44:34.647,476.86,82.97
2025-08-19 10:44:35.648,476.86,82.97
2025-08-19 10:44:36.649,476.86,82.97
2025-08-19 10:44:37.650,476.86,82.97
2025-08-19 10:44:38.650,476.86,82.97
2025-08-19 10:44:39.651,476.86,82.97
2025-08-19 10:44:40.652,476.86,82.97
2025-08-19 10:44:41.653,476.86,82.97
2025-08-19 10:44:42.653,476.86,82.97
2025-08-19 10:44:43.654,476.86,82.97
2025-08-19 10:44:44.654,476.86,82.97
2025-08-19 10:44:45.655,476.86,87.34
2025-08-19 10:44:46.656,476.86,82.97
2025-08-19 10:44:47.656,476.86,87.34
2025-08-19 10:44:48.657,476.86,91.70
2025-08-19 10:44:49.658,476.86,91.70
2025-08-19 10:44:50.658,476.86,91.70
2025-08-19 10:44:51.659,476.86,87.34
2025-08-19 10:44:52.660,476.86,87.34
2025-08-19 10:44:53.661,476.86,87.34
2025-08-19 10:44:54.662,476.86,104.80
2025-08-19 10:44:55.663,476.86,100.44
2025-08-19 10:44:56.663,476.86,96.07
2025-08-19 10:44:57.663,476.86,96.07
2025-08-19 10:44:58.664,476.86,96.07
2025-08-19 10:44:59.665,476.86,91.70
2025-08-19 10:45:00.665,476.86,91.70
2025-08-19 10:45:01.666,476.86,91.70
2025-08-19 10:45:02.667,476.86,87.34
2025-08-19 10:45:03.668,476.86,87.34
2025-08-19 10:45:04.669,476.86,87.34
2025-08-19 10:45:05.669,476.86,87.34
2025-08-19 10:45:06.670,476.86,82.97
2025-08-19 10:45:07.671,476.86,87.34
2025-08-19 10:45:08.672,476.86,87.34
2025-08-19 10:45:09.673,476.86,87.34
2025-08-19 10:45:10.673,476.86,87.34
2025-08-19 10:45:11.674,476.86,87.34
2025-08-19 10:45:12.675,476.86,87.34
2025-08-19 10:45:13.676,476.86,87.34
2025-08-19 10:45:14.677,476.86,87.34
2025-08-19 10:45:15.678,476.86,87.34
2025-08-19 10:45:16.679,476.86,87.34
2025-08-19 10:45:17.680,476.86,87.34
2025-08-19 10:45:18.680,476.86,87.34
2025-08-19 10:45:19.681,476.86,87.34
2025-08-19 10:45:20.682,476.86,87.34
2025-08-19 10:45:21.683,476.86,87.34
2025-08-19 10:45:22.684,476.86,87.34
2025-08-19 10:45:23.685,476.86,87.34
2025-08-19 10:45:24.686,476.86,87.34
2025-08-19 10:45:25.687,476.86,87.34
2025-08-19 10:45:26.688,476.86,87.34
2025-08-19 10:45:27.688,476.86,87.34
2025-08-19 10:45:28.689,476.86,87.34
2025-08-19 10:45:29.690,476.86,87.34
2025-08-19 10:45:30.691,476.86,87.34
2025-08-19 10:45:31.692,476.86,87.34
2025-08-19 10:45:32.692,476.86,87.34
2025-08-19 10:45:33.693,476.86,87.34
2025-08-19 10:45:34.694,476.86,87.34
2025-08-19 10:45:35.695,476.86,87.34
2025-08-19 10:45:36.696,476.86,87.34
2025-08-19 10:45:37.697,476.86,87.34
2025-08-19 10:45:38.698,476.86,87.34
2025-08-19 10:45:39.699,476.86,87.34
2025-08-19 10:45:40.700,476.86,87.34
2025-08-19 10:45:41.701,476.86,87.34
2025-08-19 10:45:42.702,476.86,87.34
2025-08-19 10:45:43.703,476.86,87.34
2025-08-19 10:45:44.704,476.86,87.34
2025-08-19 10:45:45.706,476.86,87.34
2025-08-19 10:45:46.707,476.86,87.34
2025-08-19 10:45:47.708,476.86,87.34
2025-08-19 10:45:48.709,476.86,87.34
2025-08-19 10:45:49.709,476.86,87.34
2025-08-19 10:45:50.710,476.86,87.34
2025-08-19 10:45:51.711,476.86,87.34
2025-08-19 10:45:52.712,476.86,87.34
2025-08-19 10:45:53.713,476.86,87.34
2025-08-19 10:45:54.714,476.86,87.34
2025-08-19 10:45:55.715,476.86,87.34
2025-08-19 10:45:56.716,476.86,87.34
2025-08-19 10:45:57.716,476.86,87.34
2025-08-19 10:45:58.717,476.86,87.34
2025-08-19 10:45:59.718,476.86,87.34
2025-08-19 10:46:00.719,476.86,87.34
2025-08-19 10:46:01.720,476.86,87.34
2025-08-19 10:46:02.721,476.86,87.34
2025-08-19 10:46:03.722,476.86,87.34
2025-08-19 10:46:04.723,476.86,87.34
2025-08-19 10:46:05.724,476.86,87.34
2025-08-19 10:46:06.725,476.86,87.34
2025-08-19 10:46:07.726,476.86,87.34
2025-08-19 10:46:08.726,476.86,87.34
2025-08-19 10:46:09.727,476.86,87.34
2025-08-19 10:46:10.728,476.86,87.34
2025-08-19 10:46:11.729,476.86,87.34
2025-08-19 10:46:12.730,476.86,87.34
2025-08-19 10:46:13.731,476.86,87.34
2025-08-19 10:46:14.731,476.86,87.34
2025-08-19 10:46:15.732,476.86,82.97
2025-08-19 10:46:16.733,469.87,82.97
2025-08-19 10:46:17.734,469.87,82.97
2025-08-19 10:46:18.735,469.87,87.34
2025-08-19 10:46:19.735,469.87,87.34
2025-08-19 10:46:20.736,469.87,87.34
2025-08-19 10:46:21.737,469.87,87.34
2025-08-19 10:46:22.738,469.87,87.34
2025-08-19 10:46:23.739,469.87,82.97
2025-08-19 10:46:24.740,469.87,82.97
2025-08-19 10:46:25.740,469.87,82.97
2025-08-19 10:46:26.741,469.87,82.97
2025-08-19 10:46:27.743,469.87,82.97
2025-08-19 10:46:28.744,469.87,82.97
2025-08-19 10:46:29.745,469.87,82.97
2025-08-19 10:46:30.746,469.87,82.97
2025-08-19 10:46:31.747,469.87,82.97
2025-08-19 10:46:32.748,469.87,82.97
2025-08-19 10:46:33.749,469.87,82.97
2025-08-19 10:46:34.750,469.87,87.34
2025-08-19 10:46:35.751,469.87,87.34
2025-08-19 10:46:36.752,469.87,87.34
2025-08-19 10:46:37.752,469.87,82.97
2025-08-19 10:46:38.753,469.87,82.97
2025-08-19 10:46:39.754,469.87,82.97
2025-08-19 10:46:40.755,469.87,82.97
2025-08-19 10:46:41.756,469.87,82.97
2025-08-19 10:46:42.757,469.87,82.97
2025-08-19 10:46:43.757,469.87,82.97
2025-08-19 10:46:44.758,469.87,82.97
2025-08-19 10:46:45.759,469.87,87.34
2025-08-19 10:46:46.760,469.87,82.97
2025-08-19 10:46:47.761,469.87,82.97
2025-08-19 10:46:48.761,469.87,82.97
2025-08-19 10:46:49.762,469.87,87.34
2025-08-19 10:46:50.763,469.87,87.34
2025-08-19 10:46:51.764,469.87,82.97
2025-08-19 10:46:52.765,469.87,82.97
2025-08-19 10:46:53.766,469.87,82.97
2025-08-19 10:46:54.766,469.87,82.97
2025-08-19 10:46:55.767,469.87,82.97
2025-08-19 10:46:56.767,469.87,82.97
2025-08-19 10:46:57.768,469.87,82.97
2025-08-19 10:46:58.769,469.87,82.97
2025-08-19 10:46:59.769,469.87,82.97
2025-08-19 10:47:00.770,469.87,82.97
2025-08-19 10:47:01.771,469.87,82.97
2025-08-19 10:47:02.771,469.87,82.97
2025-08-19 10:47:03.772,469.87,82.97
2025-08-19 10:47:04.773,469.87,82.97
2025-08-19 10:47:05.774,469.87,82.97
2025-08-19 10:47:06.775,469.87,82.97
2025-08-19 10:47:07.776,469.87,82.97
2025-08-19 10:47:08.776,469.87,87.34
2025-08-19 10:47:09.777,469.87,82.97
2025-08-19 10:47:10.778,469.87,82.97
2025-08-19 10:47:11.779,469.87,82.97
2025-08-19 10:47:12.780,469.87,82.97
2025-08-19 10:47:13.781,469.87,82.97
2025-08-19 10:47:14.783,469.87,82.97
2025-08-19 10:47:15.784,469.87,82.97
2025-08-19 10:47:16.785,469.87,82.97
2025-08-19 10:47:17.786,469.87,82.97
2025-08-19 10:47:18.787,469.87,82.97
2025-08-19 10:47:19.789,469.87,82.97
2025-08-19 10:47:20.789,469.87,82.97
2025-08-19 10:47:21.790,469.87,82.97
2025-08-19 10:47:22.791,469.87,82.97
2025-08-19 10:47:23.792,469.87,82.97
2025-08-19 10:47:24.793,469.87,82.97
2025-08-19 10:47:25.794,469.87,82.97
2025-08-19 10:47:26.795,469.87,82.97
2025-08-19 10:47:27.796,469.87,82.97
2025-08-19 10:47:28.797,469.87,82.97
2025-08-19 10:47:29.798,469.87,82.97
2025-08-19 10:47:30.799,469.87,82.97
2025-08-19 10:47:31.801,469.87,82.97
2025-08-19 10:47:32.802,469.87,82.97
2025-08-19 10:47:33.803,469.87,82.97
2025-08-19 10:47:34.804,469.87,82.97
2025-08-19 10:47:35.805,469.87,82.97
2025-08-19 10:47:36.806,469.87,82.97
2025-08-19 10:47:37.807,469.87,82.97
2025-08-19 10:47:38.808,469.87,82.97
2025-08-19 10:47:39.809,469.87,82.97
2025-08-19 10:47:40.810,469.87,82.97
2025-08-19 10:47:41.811,469.87,82.97
2025-08-19 10:47:42.813,469.87,82.97
2025-08-19 10:47:43.814,469.87,82.97
2025-08-19 10:47:44.815,469.87,82.97
2025-08-19 10:47:45.816,469.87,82.97
2025-08-19 10:47:46.817,469.87,82.97
2025-08-19 10:47:47.817,469.87,82.97
2025-08-19 10:47:48.818,469.87,82.97
2025-08-19 10:47:49.819,469.87,82.97
2025-08-19 10:47:50.820,469.87,82.97
2025-08-19 10:47:51.821,469.87,82.97
2025-08-19 10:47:52.822,469.87,82.97
2025-08-19 10:47:53.824,469.87,82.97
2025-08-19 10:47:54.825,469.87,82.97
2025-08-19 10:47:55.826,469.87,82.97
2025-08-19 10:47:56.827,469.87,82.97
2025-08-19 10:47:57.829,469.87,82.97
2025-08-19 10:47:58.830,469.87,82.97
2025-08-19 10:47:59.831,469.87,82.97
2025-08-19 10:48:00.832,469.87,82.97
2025-08-19 10:48:01.833,469.87,82.97
2025-08-19 10:48:02.834,462.88,82.97
2025-08-19 10:48:03.835,462.88,82.97
2025-08-19 10:48:04.836,462.88,82.97
2025-08-19 10:48:05.837,462.88,82.97
2025-08-19 10:48:06.839,462.88,82.97
2025-08-19 10:48:07.840,462.88,82.97
2025-08-19 10:48:08.841,462.88,82.97
2025-08-19 10:48:09.842,462.88,82.97
2025-08-19 10:48:10.844,462.88,82.97
2025-08-19 10:48:11.845,462.88,82.97
2025-08-19 10:48:12.847,462.88,82.97
2025-08-19 10:48:13.848,462.88,82.97
2025-08-19 10:48:14.849,462.88,82.97
2025-08-19 10:48:15.850,462.88,82.97
2025-08-19 10:48:16.851,462.88,82.97
2025-08-19 10:48:17.852,462.88,82.97
2025-08-19 10:48:18.854,462.88,82.97
2025-08-19 10:48:19.855,462.88,82.97
2025-08-19 10:48:20.856,462.88,82.97
2025-08-19 10:48:21.858,462.88,82.97
2025-08-19 10:48:22.859,462.88,82.97
2025-08-19 10:48:23.860,462.88,82.97
2025-08-19 10:48:24.862,462.88,82.97
2025-08-19 10:48:25.862,462.88,82.97
2025-08-19 10:48:26.863,462.88,82.97
2025-08-19 10:48:27.865,462.88,82.97
2025-08-19 10:48:28.866,462.88,82.97
2025-08-19 10:48:29.867,462.88,82.97
2025-08-19 10:48:30.868,462.88,82.97
2025-08-19 10:48:31.869,462.88,87.34
2025-08-19 10:48:32.870,462.88,87.34
2025-08-19 10:48:33.871,462.88,87.34
2025-08-19 10:48:34.873,462.88,82.97
2025-08-19 10:48:35.874,462.88,82.97
2025-08-19 10:48:36.875,462.88,82.97
2025-08-19 10:48:37.876,462.88,82.97
2025-08-19 10:48:38.877,462.88,82.97
2025-08-19 10:48:39.879,462.88,82.97
2025-08-19 10:48:40.880,462.88,82.97
2025-08-19 10:48:41.881,462.88,82.97
2025-08-19 10:48:42.882,462.88,82.97
2025-08-19 10:48:43.883,462.88,82.97
2025-08-19 10:48:44.884,462.88,82.97
2025-08-19 10:48:45.885,462.88,82.97
2025-08-19 10:48:46.886,462.88,82.97
2025-08-19 10:48:47.888,462.88,82.97
2025-08-19 10:48:48.889,462.88,82.97
2025-08-19 10:48:49.890,462.88,82.97
2025-08-19 10:48:50.891,462.88,82.97
2025-08-19 10:48:51.892,462.88,82.97
2025-08-19 10:48:52.893,462.88,82.97
2025-08-19 10:48:53.895,462.88,82.97
2025-08-19 10:48:54.896,462.88,82.97
2025-08-19 10:48:55.897,462.88,82.97
2025-08-19 10:48:56.898,462.88,82.97
2025-08-19 10:48:57.898,462.88,91.70
2025-08-19 10:48:58.899,462.88,87.34
2025-08-19 10:48:59.900,462.88,82.97
2025-08-19 10:49:00.901,462.88,82.97
2025-08-19 10:49:01.902,462.88,82.97
2025-08-19 10:49:02.903,462.88,82.97
2025-08-19 10:49:03.904,462.88,82.97
2025-08-19 10:49:04.905,462.88,82.97
2025-08-19 10:49:05.906,462.88,82.97
2025-08-19 10:49:06.907,462.88,82.97
2025-08-19 10:49:07.908,462.88,82.97
2025-08-19 10:49:08.909,462.88,82.97
2025-08-19 10:49:09.910,462.88,82.97
2025-08-19 10:49:10.911,462.88,82.97
2025-08-19 10:49:11.912,462.88,82.97
2025-08-19 10:49:12.913,462.88,82.97
2025-08-19 10:49:13.915,462.88,82.97
2025-08-19 10:49:14.916,462.88,82.97
2025-08-19 10:49:15.917,462.88,82.97
2025-08-19 10:49:16.919,462.88,82.97
2025-08-19 10:49:17.920,462.88,78.60
2025-08-19 10:49:18.921,462.88,78.60
2025-08-19 10:49:19.922,462.88,82.97
2025-08-19 10:49:20.923,462.88,82.97
2025-08-19 10:49:21.924,462.88,82.97
2025-08-19 10:49:22.925,455.90,82.97
2025-08-19 10:49:23.926,455.90,82.97
2025-08-19 10:49:24.927,455.90,82.97
2025-08-19 10:49:25.928,455.90,78.60
2025-08-19 10:49:26.929,455.90,78.60
2025-08-19 10:49:27.930,455.90,78.60
2025-08-19 10:49:28.931,455.90,78.60
2025-08-19 10:49:29.931,455.90,78.60
2025-08-19 10:49:30.932,455.90,78.60
2025-08-19 10:49:31.933,455.90,78.60
2025-08-19 10:49:32.934,455.90,78.60
2025-08-19 10:49:33.935,455.90,78.60
2025-08-19 10:49:34.936,455.90,78.60
2025-08-19 10:49:35.937,455.90,78.60
2025-08-19 10:49:36.938,455.90,78.60
2025-08-19 10:49:37.939,455.90,78.60
2025-08-19 10:49:38.940,455.90,78.60
2025-08-19 10:49:39.940,455.90,78.60
2025-08-19 10:49:40.941,455.90,78.60
2025-08-19 10:49:41.941,455.90,78.60
2025-08-19 10:49:42.942,455.90,78.60
2025-08-19 10:49:43.943,455.90,78.60
2025-08-19 10:49:44.944,455.90,78.60
2025-08-19 10:49:45.945,455.90,78.60
2025-08-19 10:49:46.946,455.90,78.60
2025-08-19 10:49:47.947,455.90,82.97
2025-08-19 10:49:48.947,455.90,82.97
2025-08-19 10:49:49.948,455.90,82.97
2025-08-19 10:49:50.949,455.90,78.60
2025-08-19 10:49:51.950,455.90,82.97
2025-08-19 10:49:52.951,455.90,82.97
2025-08-19 10:49:53.952,455.90,82.97
2025-08-19 10:49:54.952,455.90,82.97
2025-08-19 10:49:55.953,455.90,82.97
2025-08-19 10:49:56.954,455.90,82.97
2025-08-19 10:49:57.955,455.90,82.97
2025-08-19 10:49:58.955,455.90,82.97
2025-08-19 10:49:59.956,455.90,82.97
2025-08-19 10:50:00.957,455.90,82.97
2025-08-19 10:50:01.958,455.90,82.97
2025-08-19 10:50:02.959,455.90,82.97
2025-08-19 10:50:03.960,455.90,82.97
2025-08-19 10:50:04.961,455.90,82.97
2025-08-19 10:50:05.962,455.90,82.97
2025-08-19 10:50:06.963,455.90,82.97
2025-08-19 10:50:07.963,455.90,82.97
2025-08-19 10:50:08.964,455.90,82.97
2025-08-19 10:50:09.965,455.90,82.97
2025-08-19 10:50:10.966,455.90,82.97
2025-08-19 10:50:11.967,455.90,82.97
2025-08-19 10:50:12.968,455.90,82.97
2025-08-19 10:50:13.969,455.90,82.97
2025-08-19 10:50:14.970,455.90,82.97
2025-08-19 10:50:15.970,455.90,82.97
2025-08-19 10:50:16.971,455.90,82.97
2025-08-19 10:50:17.972,455.90,82.97
2025-08-19 10:50:18.973,455.90,82.97
2025-08-19 10:50:19.974,455.90,82.97
2025-08-19 10:50:20.976,455.90,82.97
2025-08-19 10:50:21.976,455.90,82.97
2025-08-19 10:50:22.977,455.90,82.97
2025-08-19 10:50:23.978,455.90,82.97
2025-08-19 10:50:24.979,455.90,82.97
2025-08-19 10:50:25.980,455.90,82.97
2025-08-19 10:50:26.980,455.90,82.97
2025-08-19 10:50:27.981,448.91,82.97
2025-08-19 10:50:28.982,448.91,82.97
2025-08-19 10:50:29.983,448.91,82.97
2025-08-19 10:50:30.984,448.91,82.97
2025-08-19 10:50:31.985,448.91,82.97
2025-08-19 10:50:32.986,448.91,82.97
2025-08-19 10:50:33.986,448.91,82.97
2025-08-19 10:50:34.987,448.91,82.97
2025-08-19 10:50:35.988,448.91,82.97
2025-08-19 10:50:36.989,448.91,82.97
2025-08-19 10:50:37.990,448.91,82.97
2025-08-19 10:50:38.991,448.91,82.97
2025-08-19 10:50:39.992,448.91,82.97
2025-08-19 10:50:40.993,448.91,82.97
2025-08-19 10:50:41.994,448.91,82.97
2025-08-19 10:50:42.995,448.91,82.97
2025-08-19 10:50:43.996,448.91,82.97
2025-08-19 10:50:44.997,448.91,82.97
2025-08-19 10:50:45.998,448.91,82.97
2025-08-19 10:50:46.999,448.91,82.97
2025-08-19 10:50:48.000,448.91,82.97
2025-08-19 10:50:49.001,448.91,82.97
2025-08-19 10:50:50.002,448.91,82.97
2025-08-19 10:50:51.003,448.91,82.97
2025-08-19 10:50:52.004,448.91,82.97
2025-08-19 10:50:53.006,448.91,82.97
2025-08-19 10:50:54.007,448.91,82.97
2025-08-19 10:50:55.008,448.91,82.97
2025-08-19 10:50:56.009,448.91,82.97
2025-08-19 10:50:57.010,448.91,82.97
2025-08-19 10:50:58.011,448.91,82.97
2025-08-19 10:50:59.012,448.91,82.97
2025-08-19 10:51:00.013,448.91,82.97
2025-08-19 10:51:01.014,448.91,82.97
2025-08-19 10:51:02.015,448.91,82.97
2025-08-19 10:51:03.015,448.91,82.97
2025-08-19 10:51:04.017,448.91,82.97
2025-08-19 10:51:05.018,448.91,82.97
2025-08-19 10:51:06.019,448.91,82.97
2025-08-19 10:51:07.020,448.91,82.97
2025-08-19 10:51:08.021,448.91,82.97
2025-08-19 10:51:09.022,448.91,82.97
2025-08-19 10:51:10.023,448.91,82.97
2025-08-19 10:51:11.024,448.91,82.97
2025-08-19 10:51:12.025,448.91,82.97
2025-08-19 10:51:13.026,448.91,82.97
2025-08-19 10:51:14.027,448.91,82.97
2025-08-19 10:51:15.028,448.91,82.97
2025-08-19 10:51:16.029,448.91,82.97
2025-08-19 10:51:17.030,448.91,82.97
2025-08-19 10:51:18.031,448.91,82.97
2025-08-19 10:51:19.033,448.91,82.97
2025-08-19 10:51:20.034,448.91,82.97
2025-08-19 10:51:21.035,448.91,82.97
2025-08-19 10:51:22.035,448.91,82.97
2025-08-19 10:51:23.036,448.91,82.97
2025-08-19 10:51:24.038,448.91,82.97
2025-08-19 10:51:25.039,448.91,82.97
2025-08-19 10:51:26.040,448.91,82.97
2025-08-19 10:51:27.041,448.91,82.97
2025-08-19 10:51:28.042,448.91,82.97
2025-08-19 10:51:29.043,448.91,82.97
2025-08-19 10:51:30.044,448.91,82.97
2025-08-19 10:51:31.045,448.91,82.97
2025-08-19 10:51:32.047,448.91,82.97
2025-08-19 10:51:33.048,448.91,82.97
2025-08-19 10:51:34.049,448.91,82.97
2025-08-19 10:51:35.050,448.91,82.97
2025-08-19 10:51:36.051,448.91,82.97
2025-08-19 10:51:37.052,448.91,82.97
2025-08-19 10:51:38.053,448.91,82.97
2025-08-19 10:51:39.054,448.91,82.97
2025-08-19 10:51:40.055,448.91,82.97
2025-08-19 10:51:41.056,448.91,78.60
2025-08-19 10:51:42.057,448.91,82.97
2025-08-19 10:51:43.057,448.91,82.97
2025-08-19 10:51:44.058,448.91,82.97
2025-08-19 10:51:45.059,448.91,82.97
2025-08-19 10:51:46.060,448.91,82.97
2025-08-19 10:51:47.060,448.91,82.97
2025-08-19 10:51:48.061,448.91,82.97
2025-08-19 10:51:49.062,441.92,82.97
2025-08-19 10:51:50.063,441.92,82.97
2025-08-19 10:51:51.063,441.92,82.97
2025-08-19 10:51:52.064,441.92,82.97
2025-08-19 10:51:53.065,441.92,82.97
2025-08-19 10:51:54.066,441.92,82.97
2025-08-19 10:51:55.067,441.92,82.97
2025-08-19 10:51:56.067,441.92,82.97
2025-08-19 10:51:57.068,441.92,82.97
2025-08-19 10:51:58.069,441.92,82.97
2025-08-19 10:51:59.070,441.92,82.97
2025-08-19 10:52:00.071,441.92,82.97
2025-08-19 10:52:01.072,441.92,82.97
2025-08-19 10:52:02.073,441.92,82.97
2025-08-19 10:52:03.074,441.92,82.97
2025-08-19 10:52:04.075,441.92,82.97
2025-08-19 10:52:05.076,441.92,82.97
2025-08-19 10:52:06.077,441.92,82.97
2025-08-19 10:52:07.078,441.92,82.97
2025-08-19 10:52:08.079,441.92,82.97
2025-08-19 10:52:09.079,441.92,82.97
2025-08-19 10:52:10.080,441.92,82.97
2025-08-19 10:52:11.081,441.92,82.97
2025-08-19 10:52:12.082,441.92,82.97
2025-08-19 10:52:13.083,441.92,82.97
2025-08-19 10:52:14.083,441.92,82.97
2025-08-19 10:52:15.084,441.92,82.97
2025-08-19 10:52:16.085,441.92,82.97
2025-08-19 10:52:17.086,441.92,82.97
2025-08-19 10:52:18.087,441.92,82.97
2025-08-19 10:52:19.088,441.92,82.97
2025-08-19 10:52:20.088,441.92,82.97
2025-08-19 10:52:21.089,441.92,82.97
2025-08-19 10:52:22.090,441.92,82.97
2025-08-19 10:52:23.091,441.92,82.97
2025-08-19 10:52:24.092,441.92,82.97
2025-08-19 10:52:25.093,441.92,82.97
2025-08-19 10:52:26.094,441.92,82.97
2025-08-19 10:52:27.095,441.92,82.97
2025-08-19 10:52:28.096,441.92,82.97
2025-08-19 10:52:29.096,441.92,82.97
2025-08-19 10:52:30.098,441.92,82.97
2025-08-19 10:52:31.098,441.92,82.97
